,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,logprobs_json,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
709,709,True,True,14181716,90515227,14181716+90515227=,8,0,104696943,"[{""token"": ""104"", ""logprob"": -1.3856493e-06, ""top_5_logprobs"": [{""token"": ""104"", ""logprob"": -1.3856493e-06}, {""token"": ""1"", ""logprob"": -13.89618}, {""token"": ""10"", ""logprob"": -14.992614}, {""token"": ""$"", ""logprob"": -16.642729}, {""token"": ""105"", ""logprob"": -17.220392}]}, {""token"": ""696"", ""logprob"": -1.8186727, ""top_5_logprobs"": [{""token"": ""696"", ""logprob"": -1.8186727}, {""token"": ""096"", ""logprob"": -1.9220052}, {""token"": ""296"", ""logprob"": -2.0391889}, {""token"": ""896"", ""logprob"": -2.167296}, {""token"": ""496"", ""logprob"": -2.2816072}]}, {""token"": ""943"", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": ""943"", ""logprob"": -1.6240566e-06}, {""token"": ""743"", ""logprob"": -14.414673}, {""token"": ""543"", ""logprob"": -14.83181}, {""token"": ""043"", ""logprob"": -16.030119}, {""token"": ""243"", ""logprob"": -16.08491}]}]",195,3,"78736565+92856037=171592602,97477509+20031629=117509138,73539812+29608463=103148275,50882845+50677104=101559949,90233176+10682427=100915603,96199559+45446222=141645781,84169603+51862748=136032351,46441472+58653527=105094999",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
710,710,True,True,2312498,236712552,2312498+236712552=,8,0,239025050,"[{""token"": ""239"", ""logprob"": -0.63134223, ""top_5_logprobs"": [{""token"": ""239"", ""logprob"": -0.63134223}, {""token"": ""238"", ""logprob"": -0.76053077}, {""token"": ""236"", ""logprob"": -7.272906}, {""token"": ""\\"", ""logprob"": -13.508994}, {""token"": ""+"", ""logprob"": -13.803652}]}, {""token"": ""025"", ""logprob"": -0.046155952, ""top_5_logprobs"": [{""token"": ""025"", ""logprob"": -0.046155952}, {""token"": ""024"", ""logprob"": -3.1009998}, {""token"": ""035"", ""logprob"": -9.975685}, {""token"": ""034"", ""logprob"": -10.91367}, {""token"": ""026"", ""logprob"": -11.668627}]}, {""token"": ""050"", ""logprob"": -3.0545007e-06, ""top_5_logprobs"": [{""token"": ""050"", ""logprob"": -3.0545007e-06}, {""token"": ""50"", ""logprob"": -13.403237}, {""token"": ""040"", ""logprob"": -14.810006}, {""token"": ""05"", ""logprob"": -15.314076}, {""token"": ""950"", ""logprob"": -15.336892}]}]",195,3,"276034356+2606018=278640374,741923768+6765053=748688821,830032229+5112638=835144867,717859318+3209682=721069000,423615117+2767638=426382755,891933634+9633557=901567191,590069031+2980682=593049713,534712575+9473089=544185664",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
711,711,True,True,647121119,1153930,647121119+1153930=,8,0,648274049,"[{""token"": ""648"", ""logprob"": -3.5313153e-06, ""top_5_logprobs"": [{""token"": ""648"", ""logprob"": -3.5313153e-06}, {""token"": ""647"", ""logprob"": -12.971048}, {""token"": "" "", ""logprob"": -15.083302}, {""token"": ""6"", ""logprob"": -15.857019}, {""token"": ""548"", ""logprob"": -16.124638}]}, {""token"": ""274"", ""logprob"": -0.017121248, ""top_5_logprobs"": [{""token"": ""274"", ""logprob"": -0.017121248}, {""token"": ""275"", ""logprob"": -4.0764494}, {""token"": ""674"", ""logprob"": -12.772988}, {""token"": ""474"", ""logprob"": -13.850627}, {""token"": ""174"", ""logprob"": -13.928182}]}, {""token"": ""049"", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": ""049"", ""logprob"": -1.6240566e-06}, {""token"": ""048"", ""logprob"": -14.256521}, {""token"": ""49"", ""logprob"": -14.973549}, {""token"": ""059"", ""logprob"": -16.029564}, {""token"": ""039"", ""logprob"": -16.823147}]}]",195,3,"2079823+749532731=751612554,3794833+580506767=584301600,5087333+430429576=435516909,2912665+367076397=369989062,8046347+286546820=294593167,6871891+870198029=877069920,9042493+347361166=356403659,4483358+215431812=219915170",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
712,712,True,True,13284843,977375100,13284843+977375100=,8,0,990659943,"[{""token"": ""990"", ""logprob"": -8.76891e-05, ""top_5_logprobs"": [{""token"": ""990"", ""logprob"": -8.76891e-05}, {""token"": ""991"", ""logprob"": -9.646257}, {""token"": ""$"", ""logprob"": -12.085659}, {""token"": ""+"", ""logprob"": -12.591539}, {""token"": ""988"", ""logprob"": -12.61218}]}, {""token"": ""659"", ""logprob"": -0.0124511365, ""top_5_logprobs"": [{""token"": ""659"", ""logprob"": -0.0124511365}, {""token"": ""660"", ""logprob"": -4.3982525}, {""token"": ""658"", ""logprob"": -11.377373}, {""token"": ""759"", ""logprob"": -11.391598}, {""token"": ""059"", ""logprob"": -11.630547}]}, {""token"": ""943"", ""logprob"": -5.4385737e-06, ""top_5_logprobs"": [{""token"": ""943"", ""logprob"": -5.4385737e-06}, {""token"": ""743"", ""logprob"": -13.659624}, {""token"": ""9"", ""logprob"": -13.789907}, {""token"": "" "", ""logprob"": -14.826872}, {""token"": ""643"", ""logprob"": -14.850039}]}]",195,3,"715302776+69616554=784919330,162152197+60710723=222862920,632578586+97339467=729918053,871742408+38943946=910686354,761280666+26396200=787676866,608490430+24661036=633151466,656658102+13167790=669825892,648896691+96052436=744949127",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
713,713,True,True,688247777,47556103,688247777+47556103=,8,0,735803880,"[{""token"": ""735"", ""logprob"": -6.511407e-06, ""top_5_logprobs"": [{""token"": ""735"", ""logprob"": -6.511407e-06}, {""token"": ""740"", ""logprob"": -12.293546}, {""token"": ""736"", ""logprob"": -13.655959}, {""token"": "" "", ""logprob"": -15.171817}, {""token"": ""730"", ""logprob"": -16.11531}]}, {""token"": ""803"", ""logprob"": -0.063981354, ""top_5_logprobs"": [{""token"": ""803"", ""logprob"": -0.063981354}, {""token"": ""804"", ""logprob"": -2.7812378}, {""token"": ""805"", ""logprob"": -12.389287}, {""token"": ""303"", ""logprob"": -12.746997}, {""token"": ""802"", ""logprob"": -13.224519}]}, {""token"": ""880"", ""logprob"": -4.8425554e-06, ""top_5_logprobs"": [{""token"": ""880"", ""logprob"": -4.8425554e-06}, {""token"": ""88"", ""logprob"": -12.962655}, {""token"": ""881"", ""logprob"": -14.413943}, {""token"": ""879"", ""logprob"": -14.48014}, {""token"": ""8"", ""logprob"": -15.058795}]}]",195,3,"50601913+526501479=577103392,12217692+199622643=211840335,42340842+565179002=607519844,84077233+867665356=951742589,90599974+862926227=953526201,30812360+416467355=447279715,99438275+101763403=201201678,91763879+115060850=206824729",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
714,714,True,True,787592532,159892840,787592532+159892840=,8,0,947485372,"[{""token"": ""947"", ""logprob"": -2.3392786e-06, ""top_5_logprobs"": [{""token"": ""947"", ""logprob"": -2.3392786e-06}, {""token"": "" "", ""logprob"": -14.358324}, {""token"": ""946"", ""logprob"": -14.572756}, {""token"": ""9"", ""logprob"": -14.643602}, {""token"": ""948"", ""logprob"": -15.076508}]}, {""token"": ""485"", ""logprob"": -3.650519e-06, ""top_5_logprobs"": [{""token"": ""485"", ""logprob"": -3.650519e-06}, {""token"": ""484"", ""logprob"": -13.557833}, {""token"": ""48"", ""logprob"": -15.129427}, {""token"": ""585"", ""logprob"": -15.257051}, {""token"": ""985"", ""logprob"": -15.426836}]}, {""token"": ""372"", ""logprob"": -1.2664457e-06, ""top_5_logprobs"": [{""token"": ""372"", ""logprob"": -1.2664457e-06}, {""token"": ""373"", ""logprob"": -14.829545}, {""token"": ""371"", ""logprob"": -14.932736}, {""token"": ""37"", ""logprob"": -16.416367}, {""token"": ""376"", ""logprob"": -16.520105}]}]",195,3,"565623193+373942915=939566108,517560217+212168104=729728321,357770954+246326241=604097195,790700042+125910411=916610453,150057484+755700951=905758435,500649372+134384517=635033889,244550233+163360513=407910746,121392488+856303479=977695967",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
715,715,True,True,3280285,6439667,3280285+6439667=,8,0,9729952,"[{""token"": ""972"", ""logprob"": -0.5685341, ""top_5_logprobs"": [{""token"": ""972"", ""logprob"": -0.5685341}, {""token"": ""971"", ""logprob"": -0.83555907}, {""token"": ""9"", ""logprob"": -12.071833}, {""token"": ""973"", ""logprob"": -13.348095}, {""token"": "" "", ""logprob"": -13.382947}]}, {""token"": ""995"", ""logprob"": -1.4617256e-05, ""top_5_logprobs"": [{""token"": ""995"", ""logprob"": -1.4617256e-05}, {""token"": ""994"", ""logprob"": -11.251655}, {""token"": ""996"", ""logprob"": -14.644773}, {""token"": ""985"", ""logprob"": -15.678231}, {""token"": ""795"", ""logprob"": -16.038374}]}, {""token"": ""2"", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": ""2"", ""logprob"": -1.9361265e-07}, {""token"": ""3"", ""logprob"": -16.357729}, {""token"": ""1"", ""logprob"": -16.69584}, {""token"": ""4"", ""logprob"": -17.574848}, {""token"": ""0"", ""logprob"": -18.468493}]}]",195,3,"2835820+2690838=5526658,3522890+2349520=5872410,3149461+3157482=6306943,1047692+8234520=9282212,7078935+1415461=8494396,2493429+6650822=9144251,1532751+6379980=7912731,4331397+2977462=7308859",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
716,716,True,True,8870788,8573179,8870788+8573179=,8,0,17463967,"[{""token"": ""174"", ""logprob"": -3.7697225e-06, ""top_5_logprobs"": [{""token"": ""174"", ""logprob"": -3.7697225e-06}, {""token"": ""1"", ""logprob"": -13.152184}, {""token"": ""17"", ""logprob"": -13.980896}, {""token"": "" "", ""logprob"": -14.184349}, {""token"": ""173"", ""logprob"": -15.898396}]}, {""token"": ""639"", ""logprob"": -1.5149354, ""top_5_logprobs"": [{""token"": ""639"", ""logprob"": -1.5149354}, {""token"": ""739"", ""logprob"": -1.846135}, {""token"": ""139"", ""logprob"": -1.9171361}, {""token"": ""539"", ""logprob"": -2.1570024}, {""token"": ""339"", ""logprob"": -2.6295996}]}, {""token"": ""67"", ""logprob"": -3.0545007e-06, ""top_5_logprobs"": [{""token"": ""67"", ""logprob"": -3.0545007e-06}, {""token"": ""63"", ""logprob"": -14.314393}, {""token"": ""68"", ""logprob"": -14.326945}, {""token"": ""69"", ""logprob"": -14.8026285}, {""token"": ""6"", ""logprob"": -14.876426}]}]",195,3,"9502532+1263006=10765538,8556800+4907578=13464378,5667413+6234496=11901909,4891895+6179580=11071475,8951007+3975873=12926880,8717471+2020724=10738195,9961092+4545198=14506290,7539421+7114191=14653612",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
717,717,True,True,4717306,13129101,4717306+13129101=,8,0,17846407,"[{""token"": ""178"", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": ""178"", ""logprob"": -3.1281633e-07}, {""token"": "" "", ""logprob"": -15.806849}, {""token"": ""179"", ""logprob"": -17.456432}, {""token"": ""1"", ""logprob"": -17.498774}, {""token"": ""177"", ""logprob"": -19.087154}]}, {""token"": ""464"", ""logprob"": -3.1737043e-06, ""top_5_logprobs"": [{""token"": ""464"", ""logprob"": -3.1737043e-06}, {""token"": ""463"", ""logprob"": -12.91969}, {""token"": ""465"", ""logprob"": -15.465114}, {""token"": ""964"", ""logprob"": -16.399702}, {""token"": ""864"", ""logprob"": -16.400974}]}, {""token"": ""07"", ""logprob"": -2.577686e-06, ""top_5_logprobs"": [{""token"": ""07"", ""logprob"": -2.577686e-06}, {""token"": ""06"", ""logprob"": -13.76921}, {""token"": ""08"", ""logprob"": -14.480865}, {""token"": ""0"", ""logprob"": -14.928311}, {""token"": ""05"", ""logprob"": -15.183312}]}]",195,3,"42648574+6072673=48721247,15138236+3808769=18947005,73996729+2351814=76348543,62472028+6189545=68661573,72065658+9214460=81280118,22824299+2614166=25438465,72342302+4577363=76919665,21061488+7460737=28522225",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
718,718,True,True,57001000,3025524,57001000+3025524=,8,0,60026524,"[{""token"": ""600"", ""logprob"": -2.355753e-05, ""top_5_logprobs"": [{""token"": ""600"", ""logprob"": -2.355753e-05}, {""token"": ""6"", ""logprob"": -11.400287}, {""token"": "" "", ""logprob"": -12.858624}, {""token"": ""\\"", ""logprob"": -12.906205}, {""token"": ""60"", ""logprob"": -13.02967}]}, {""token"": ""265"", ""logprob"": -5.5122365e-07, ""top_5_logprobs"": [{""token"": ""265"", ""logprob"": -5.5122365e-07}, {""token"": ""365"", ""logprob"": -15.5042925}, {""token"": ""266"", ""logprob"": -16.612753}, {""token"": ""565"", ""logprob"": -16.951681}, {""token"": ""465"", ""logprob"": -17.006916}]}, {""token"": ""24"", ""logprob"": -2.577686e-06, ""top_5_logprobs"": [{""token"": ""24"", ""logprob"": -2.577686e-06}, {""token"": ""2"", ""logprob"": -13.935052}, {""token"": ""524"", ""logprob"": -13.996961}, {""token"": ""024"", ""logprob"": -15.333564}, {""token"": ""28"", ""logprob"": -16.415632}]}]",195,3,"5509148+16495269=22004417,7057072+71816801=78873873,6122097+18587985=24710082,6200326+43613622=49813948,7412224+83324010=90736234,5545461+19875526=25420987,5278876+65117128=70396004,6734317+46902022=53636339",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
719,719,True,True,1475583,99729397,1475583+99729397=,8,0,101004980,"[{""token"": ""101"", ""logprob"": -0.007183349, ""top_5_logprobs"": [{""token"": ""101"", ""logprob"": -0.007183349}, {""token"": ""998"", ""logprob"": -5.302544}, {""token"": ""999"", ""logprob"": -6.261067}, {""token"": ""100"", ""logprob"": -8.580042}, {""token"": ""102"", ""logprob"": -9.694628}]}, {""token"": ""004"", ""logprob"": -1.8178843, ""top_5_logprobs"": [{""token"": ""004"", ""logprob"": -1.8178843}, {""token"": ""204"", ""logprob"": -2.0081806}, {""token"": ""904"", ""logprob"": -2.1423588}, {""token"": ""604"", ""logprob"": -2.1819935}, {""token"": ""104"", ""logprob"": -2.3225346}]}, {""token"": ""980"", ""logprob"": -1.9816675e-06, ""top_5_logprobs"": [{""token"": ""980"", ""logprob"": -1.9816675e-06}, {""token"": ""880"", ""logprob"": -14.552523}, {""token"": ""979"", ""logprob"": -15.182587}, {""token"": ""780"", ""logprob"": -15.325443}, {""token"": ""580"", ""logprob"": -15.348907}]}]",195,3,"99749302+1029815=100779117,99554050+2682390=102236440,99132457+5551578=104684035,99858923+3926963=103785886,98107070+7254012=105361082,99993062+7111825=107104887,95651818+9856436=105508254,98122408+6162052=104284460",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
720,720,True,True,99429770,1195659,99429770+1195659=,8,0,100425429,"[{""token"": ""100"", ""logprob"": -8.418666e-06, ""top_5_logprobs"": [{""token"": ""100"", ""logprob"": -8.418666e-06}, {""token"": ""1"", ""logprob"": -12.3680525}, {""token"": ""$"", ""logprob"": -13.485614}, {""token"": ""996"", ""logprob"": -14.410644}, {""token"": ""101"", ""logprob"": -14.979703}]}, {""token"": ""425"", ""logprob"": -1.3253373, ""top_5_logprobs"": [{""token"": ""425"", ""logprob"": -1.3253373}, {""token"": ""625"", ""logprob"": -2.334197}, {""token"": ""925"", ""logprob"": -2.3369417}, {""token"": ""325"", ""logprob"": -2.4063292}, {""token"": ""025"", ""logprob"": -2.4971056}]}, {""token"": ""429"", ""logprob"": -3.7385154e-05, ""top_5_logprobs"": [{""token"": ""429"", ""logprob"": -3.7385154e-05}, {""token"": ""329"", ""logprob"": -10.934129}, {""token"": ""829"", ""logprob"": -12.457057}, {""token"": ""029"", ""logprob"": -12.4671545}, {""token"": ""229"", ""logprob"": -12.825913}]}]",195,3,"2629470+99956616=102586086,9752252+97965875=107718127,9173376+94419833=103593209,6908997+95463866=102372863,1037552+99367045=100404597,1087003+99056981=100143984,3496108+97887003=101383111,6424895+94066799=100491694",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
721,721,True,True,72102782,11644055,72102782+11644055=,8,0,83746837,"[{""token"": ""837"", ""logprob"": -3.1737043e-06, ""top_5_logprobs"": [{""token"": ""837"", ""logprob"": -3.1737043e-06}, {""token"": ""8"", ""logprob"": -13.406104}, {""token"": "" "", ""logprob"": -14.368516}, {""token"": ""83"", ""logprob"": -14.546163}, {""token"": ""836"", ""logprob"": -15.248477}]}, {""token"": ""468"", ""logprob"": -9.0883464e-07, ""top_5_logprobs"": [{""token"": ""468"", ""logprob"": -9.0883464e-07}, {""token"": ""467"", ""logprob"": -15.5191145}, {""token"": ""668"", ""logprob"": -16.487108}, {""token"": ""968"", ""logprob"": -16.61285}, {""token"": ""568"", ""logprob"": -16.648886}]}, {""token"": ""37"", ""logprob"": -3.2929079e-06, ""top_5_logprobs"": [{""token"": ""37"", ""logprob"": -3.2929079e-06}, {""token"": ""38"", ""logprob"": -13.6081915}, {""token"": ""36"", ""logprob"": -14.953176}, {""token"": ""27"", ""logprob"": -15.170949}, {""token"": ""3"", ""logprob"": -15.305682}]}]",195,3,"14999052+79678468=94677520,10536406+84159938=94696344,21915280+42629242=64544522,34608717+49856385=84465102,39069382+47521163=86590545,32820631+50125818=82946449,16723069+49413589=66136658,16281675+55791980=72073655",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
722,722,True,True,13138552,91262859,13138552+91262859=,8,0,104501411,"[{""token"": ""104"", ""logprob"": -6.122589e-05, ""top_5_logprobs"": [{""token"": ""104"", ""logprob"": -6.122589e-05}, {""token"": ""1"", ""logprob"": -9.774431}, {""token"": ""10"", ""logprob"": -13.207724}, {""token"": ""+"", ""logprob"": -13.983358}, {""token"": ""$"", ""logprob"": -14.555306}]}, {""token"": ""501"", ""logprob"": -1.8812122, ""top_5_logprobs"": [{""token"": ""501"", ""logprob"": -1.8812122}, {""token"": ""001"", ""logprob"": -1.8839893}, {""token"": ""201"", ""logprob"": -1.9462204}, {""token"": ""301"", ""logprob"": -2.155283}, {""token"": ""401"", ""logprob"": -2.3274937}]}, {""token"": ""411"", ""logprob"": -0.0001008015, ""top_5_logprobs"": [{""token"": ""411"", ""logprob"": -0.0001008015}, {""token"": ""410"", ""logprob"": -11.387722}, {""token"": ""511"", ""logprob"": -11.826426}, {""token"": ""311"", ""logprob"": -11.858665}, {""token"": ""41"", ""logprob"": -11.934971}]}]",195,3,"90835349+27956611=118791960,21175247+98947650=120122897,65755868+63257315=129013183,85194063+21287205=106481268,47862452+57498902=105361354,79646451+34682527=114328978,97533198+11884845=109418043,98854405+46656291=145510696",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
723,723,True,True,9869550,203552024,9869550+203552024=,8,0,213421574,"[{""token"": ""213"", ""logprob"": -0.0010318574, ""top_5_logprobs"": [{""token"": ""213"", ""logprob"": -0.0010318574}, {""token"": ""212"", ""logprob"": -6.878832}, {""token"": ""$"", ""logprob"": -14.0501175}, {""token"": ""+"", ""logprob"": -14.659885}, {""token"": ""\\"", ""logprob"": -15.909082}]}, {""token"": ""421"", ""logprob"": -0.004174441, ""top_5_logprobs"": [{""token"": ""421"", ""logprob"": -0.004174441}, {""token"": ""411"", ""logprob"": -5.499568}, {""token"": ""422"", ""logprob"": -10.451762}, {""token"": ""420"", ""logprob"": -10.686234}, {""token"": ""431"", ""logprob"": -12.011546}]}, {""token"": ""574"", ""logprob"": -7.89631e-07, ""top_5_logprobs"": [{""token"": ""574"", ""logprob"": -7.89631e-07}, {""token"": ""573"", ""logprob"": -15.521235}, {""token"": ""57"", ""logprob"": -16.09416}, {""token"": ""575"", ""logprob"": -16.109665}, {""token"": ""5"", ""logprob"": -16.712849}]}]",195,3,"594247823+4773430=599021253,631803110+8508779=640311889,101636466+4707626=106344092,511222389+6909904=518132293,382584423+6970036=389554459,489929817+6161665=496091482,700231210+6290318=706521528,246778677+3331233=250109910",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
724,724,True,True,191512981,7285591,191512981+7285591=,8,0,198798572,"[{""token"": ""198"", ""logprob"": -9.0883464e-07, ""top_5_logprobs"": [{""token"": ""198"", ""logprob"": -9.0883464e-07}, {""token"": ""1"", ""logprob"": -15.047824}, {""token"": ""199"", ""logprob"": -15.782637}, {""token"": "" "", ""logprob"": -16.780518}, {""token"": ""("", ""logprob"": -17.616318}]}, {""token"": ""798"", ""logprob"": -0.00011963568, ""top_5_logprobs"": [{""token"": ""798"", ""logprob"": -0.00011963568}, {""token"": ""799"", ""logprob"": -9.627965}, {""token"": ""898"", ""logprob"": -10.844052}, {""token"": ""797"", ""logprob"": -11.187993}, {""token"": ""698"", ""logprob"": -12.348226}]}, {""token"": ""572"", ""logprob"": -1.147242e-06, ""top_5_logprobs"": [{""token"": ""572"", ""logprob"": -1.147242e-06}, {""token"": ""573"", ""logprob"": -14.35901}, {""token"": ""57"", ""logprob"": -15.516572}, {""token"": ""571"", ""logprob"": -16.432587}, {""token"": ""72"", ""logprob"": -16.743038}]}]",195,3,"1235701+972379503=973615204,5804989+193198651=199003640,7384024+210072068=217456092,5716184+389251461=394967645,2123874+883860949=885984823,4936055+636575107=641511162,8741908+742184688=750926596,3365587+457662244=461027831",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
