,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,repeat_problem_number_format,answer_number_format,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
327,57,False,False,15986434,1392246,15986434+1392246=,8,0,"15,986,434+1,392,246=17480880",291,15,"43273595+8718973=51992568,58183630+8777189=66960819,58778808+1448824=60227632,13301703+3157900=16459603,80332429+7759650=88092079,64382611+5007512=69390123,24661353+7658867=32320220,81570535+1840270=83410805",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
328,58,False,False,48951570,94029536,48951570+94029536=,8,0,"48,951,570+94,029,536=143981106",291,15,"12652270+23134735=35787005,75876706+72873517=148750223,10706333+71960512=82666845,58111931+89945432=148057363,40295155+94657978=134953133,97768730+18602177=116370907,13996873+36366687=50363560,37544535+98607950=136152485",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
329,59,False,False,22063662,572653085,22063662+572653085=,8,0,"22,063,662+572,653,085=594916747",291,15,"81022812+709428250=790451062,41728775+132105943=173834718,61226303+335045261=396271564,29013852+503413667=532427519,30172407+528251663=558424070,35928404+806738294=842666698,68832615+217423660=286256275,12648417+108142569=120790986",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
330,60,False,False,291062901,3723758,291062901+3723758=,8,0,"291,062,901+3,723,758=294786659",291,15,"215951813+6176405=222128218,233331727+5691375=239023102,343689307+5850094=349539401,232905340+8234913=241140253,388347976+5424638=393772614,334642027+5160930=339802957,670258140+8163738=678421878,464279630+4918035=469197665",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
331,61,False,False,117221765,47622549,117221765+47622549=,8,0,"117,221,765+47,622,549=164844314",291,15,"852586415+41886690=894473105,414029412+57725753=471755165,624936101+60011952=684948053,668026633+92283943=760310576,651504492+19250540=670755032,301551480+56071571=357623051,188242808+36362084=224604892,679351645+23224154=702575799",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
332,62,False,False,730626411,467731809,730626411+467731809=,8,0,"730,626,411+467,731,809=1,198,358,220",294,19,"664897075+180991758=845888833,385103924+223761486=608865410,434712138+733682809=1168394947,604076159+362904240=966980399,356963548+412187844=769151392,784480245+134233200=918713445,380726395+954166843=1334893238,838737776+831815269=1670553045",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
333,63,False,False,3714885,7521962,3714885+7521962=,8,0,"3,714,885+7,521,962=11070147",291,15,"6118435+4530783=10649218,7948532+3603352=11551884,3135422+2429252=5564674,4061288+5696616=9757904,4159395+5036971=9196366,2763866+8661298=11425164,1709711+3782634=5492345,7799978+2613632=10413610",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
334,64,False,False,9006484,53267652,9006484+53267652=,8,0,"9,006,484+53,267,652=62,273,136",291,17,"5488156+32269507=37757663,5901579+60389699=66291278,7450511+98942047=106392558,7076343+85487521=92563864,1903467+55233940=57137407,7559842+83385641=90945483,2319597+42613514=44933111,5083058+94229518=99312576",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
335,65,False,False,5222029,198699994,5222029+198699994=,8,0,"5,222,029+198,699,994=203922023",291,15,"5565553+872630824=878196377,8392334+875174688=883567022,6168111+722097756=728265867,6777422+609152444=615929866,7203617+579873622=587077239,5358198+179640817=184999015,6124511+454497734=460622245,6128863+338130713=344259576",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
336,66,False,False,64833346,1716892,64833346+1716892=,8,0,"64,833,346+1,716,892=66200238",291,15,"47328937+8188736=55517673,44832083+4489904=49321987,41410457+6947759=48358216,34967022+9974507=44941529,98886778+4530787=103417565,20146996+9499569=29646565,44740654+3500428=48241082,22792109+4602970=27395079",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
337,67,False,False,10226838,45688794,10226838+45688794=,8,0,"10,226,838+45,688,794=55,915,632",291,17,"14156191+10637918=24794109,23601186+67529716=91130902,63204262+40333651=103537913,22115377+26714836=48830213,85969773+21372939=107342712,49097583+58259435=107357018,45174589+82583282=127757871,20219028+99166718=119385746",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
338,68,False,False,49922028,225780966,49922028+225780966=,8,0,"49,922,028+225,780,966=275703994",291,15,"88344675+106606434=194951109,60334994+526471481=586806475,30190030+665247963=695437993,16960396+298649780=315610176,58038330+720673583=778711913,44687856+435345339=480033195,86203508+249052778=335256286,91698931+130044050=221742981",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
339,69,False,False,131742199,8562138,131742199+8562138=,8,0,"131,742,199+8,562,138=140304337",292,15,"912971154+4864640=917835794,632562328+3827870=636390198,997562153+3662798=1001224951,303538038+5324483=308862521,687007327+1903137=688910464,393921703+4802183=398723886,930872496+3187625=934060121,510313219+2640752=512953971",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
340,70,False,False,144889651,97098489,144889651+97098489=,8,0,"144,889,651+97,098,489=241988140",292,15,"333979932+69107819=403087751,987833752+20441404=1008275156,272525991+85466375=357992366,243880996+85035045=328916041,641204309+92963579=734167888,952281331+31314384=983595715,388949513+73497449=462446962,320722356+28558958=349281314",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
341,71,False,False,167544901,475350920,167544901+475350920=,8,0,"167,544,901+475,350,920=642895821",298,15,"984925326+464489080=1449414406,473973788+872321648=1346295436,952884572+436314952=1389199524,782372305+536177424=1318549729,931709333+341103597=1272812930,454939183+530815599=985754782,831751414+274054470=1105805884,255716805+897119988=1152836793",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
342,72,False,False,9374668,6122542,9374668+6122542=,8,0,"9,374,668+6,122,542=15097210",291,15,"6432345+7589485=14021830,9005886+6061339=15067225,2840609+6411611=9252220,2405177+2384821=4789998,4137110+7507958=11645068,3525664+9458097=12983761,6771592+1269046=8040638,2753595+9603822=12357417",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
343,73,False,False,1973134,13007120,1973134+13007120=,8,0,"1,973,134+13,007,120=14,980,254",291,17,"6449482+19988463=26437945,6369321+57723789=64093110,4243112+12053892=16297004,8124859+32266631=40391490,1032174+33911649=34943823,6572532+99682665=106255197,2911791+37228006=40139797,2207115+94529484=96736599",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
344,74,False,False,9360347,717451560,9360347+717451560=,8,0,"9,360,347+717,451,560=726811907",291,15,"8380387+588508879=596889266,1841481+377510719=379352200,2271726+643295240=645566966,9986210+546142409=556128619,8530731+923221615=931752346,1477492+331694519=333172011,1350125+621763240=623113365,7069999+884954206=892024205",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
345,75,False,False,28505409,2617207,28505409+2617207=,8,0,"28,505,409+2,617,207=31127716",291,15,"81965287+2067802=84033089,26886243+1778840=28665083,52132058+2662466=54794524,60304691+5769774=66074465,40350155+1888379=42238534,67616040+4775745=72391785,81852198+6162128=88014326,27819177+8301391=36120568",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
346,76,False,False,21598838,85133526,21598838+85133526=,8,0,"21,598,838+85,133,526=106732364",291,15,"53155241+86572630=139727871,49832185+81726918=131559103,25925017+70668553=96593570,24647502+32667157=57314659,81413345+10816633=92229978,95584048+84428973=180013021,88094799+87999033=176093832,71425609+68002799=139428408",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
347,77,False,False,83901777,962169873,83901777+962169873=,8,0,"83,901,777+962,169,873=1,046,071,650",291,19,"62786868+187496659=250283527,53619132+395804401=449423533,20032639+277896860=297929499,18414889+258284564=276699453,91442793+534586689=626029482,37182405+174747575=211929980,31224596+656231308=687455904,64978718+591892234=656870952",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
348,78,False,False,311491260,3425934,311491260+3425934=,8,0,"311,491,260+3,425,934=314,917,194",292,17,"935148312+6219404=941367716,570167872+7040923=577208795,642767082+5691577=648458659,230145945+7589119=237735064,257423751+2208916=259632667,826306863+5303914=831610777,994013364+6699303=1000712667,686484863+3012688=689497551",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
349,79,False,False,986793495,54021090,986793495+54021090=,8,0,"986,793,495+54,021,090=1,040,014,585",291,19,"512662343+45160863=557823206,387139862+57375840=444515702,698522957+74089992=772612949,199832324+35161428=234993752,467697922+57308469=525006391,593470568+10017583=603488151,323788628+64878980=388667608,554489514+36601219=591090733",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
350,80,False,False,494414977,632215798,494414977+632215798=,8,0,"494,414,977+632,215,798=1,126,630,775",295,19,"804285207+711775939=1516061146,675888942+453072235=1128961177,264579743+676209256=940788999,118174280+550446414=668620694,828128673+252742113=1080870786,501795259+282415327=784210586,186268993+105908054=292177047,460730057+876116125=1336846182",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
351,81,False,False,1677324,7514842,1677324+7514842=,8,0,"1,677,324+7,514,842=9182176",291,15,"9170552+5847975=15018527,7380855+5717571=13098426,5593505+7572663=13166168,7475272+8730913=16206185,4743201+5450288=10193489,2735912+1459729=4195641,3515225+1269769=4784994,3365346+7490606=10855952",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
352,82,False,False,8842593,12036159,8842593+12036159=,8,0,"8,842,593+12,036,159=20,878,752",291,17,"8882383+33580510=42462893,1240203+81880230=83120433,7919477+27552534=35472011,6637809+50912839=57550648,7510300+14915065=22425365,5020224+40715670=45735894,2482537+38944057=41426594,5358994+28687651=34046645",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
353,83,False,False,8202333,472019863,8202333+472019863=,8,0,"8,202,333+472,019,863=480222196",291,15,"7641455+319064823=326706278,6503488+588839652=595343140,4691341+196652329=201343670,7527365+486421141=493948506,5747015+428145012=433892027,5210453+943067255=948277708,4046360+623249448=627295808,9551199+952860030=962411229",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
354,84,False,False,45909767,8780671,45909767+8780671=,8,0,"45,909,767+8,780,671=53,787,438",291,17,"68252673+4653217=72905890,39846021+6475304=46321325,56826450+1726740=58553190,30016410+5183658=35200068,19025966+8104169=27130135,24482765+2186233=26668998,86204256+8548245=94752501,94828821+7208829=102037650",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
355,85,False,False,40185932,43182335,40185932+43182335=,8,0,"40,185,932+43,182,335=83,368,267",291,17,"35939482+92138969=128078451,13169018+54222511=67391529,47719387+20449208=68168595,19229334+57721338=76950672,85808755+77557454=163366209,68211465+96430746=164642211,25849192+28143246=53992438,40161733+75426091=115587824",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
356,86,False,False,96811155,407867638,96811155+407867638=,8,0,"96,811,155+407,867,638=504678793",291,15,"23868770+357531309=381400079,24785425+326748798=351534223,47704409+185482751=233187160,40422673+371534377=411957050,18030370+642909390=660939760,47853038+521006624=568859662,31874950+263525377=295400327,14701796+860206732=874908528",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
357,87,False,False,592955730,7719228,592955730+7719228=,8,0,"592,955,730+7,719,228=600674958",291,15,"378338114+8429893=386768007,308453952+7078476=315532428,368026821+1997435=370024256,585694952+5808067=591503019,492001559+6644008=498645567,347112034+7096129=354208163,117534441+8363760=125898201,708793364+4786498=713579862",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
358,88,False,False,596780670,95328802,596780670+95328802=,8,0,"596,780,670+95,328,802=692109472",291,15,"828647029+92355008=921002037,486790710+12412170=499202880,332134013+57338390=389472403,641382327+92789912=734172239,284836072+41326047=326162119,777935941+23420091=801356032,705783674+91395906=797179580,256210808+87242121=343452929",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
359,89,False,False,752752744,328244045,752752744+328244045=,8,0,"752,752,744+328,244,045=1,081,996,789",295,19,"139444578+603429774=742874352,548023229+864992027=1413015256,560260035+355114613=915374648,571593616+185862786=757456402,886141671+256013084=1142154755,957932887+202581471=1160514358,950605294+923999141=1874604435,724662583+193553360=918215943",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,nosep,0,0,8,0,1
360,0,False,False,2307350,6058422,"2,307,350+6,058,422=",12,0,"2,307,350+6,058,422=8,365,772",66,17,1883859+3177908=5061767,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
361,1,False,False,7778640,14016227,"7,778,640+14,016,227=",12,0,"7778640+14016227=21,794,867",66,13,6157348+19398045=25555393,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
362,2,False,False,9482500,964332763,"9,482,500+964,332,763=",12,0,9482500+964332763=973815263,66,11,3081494+308527232=311608726,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
363,3,False,False,51629751,1711633,"51,629,751+1,711,633=",12,0,"51629751+1711633=53,341,384",66,13,97426154+1969350=99395504,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
364,4,False,False,57713793,81530413,"57,713,793+81,530,413=",12,0,"57713793+81530413=139,484,206",66,13,92371500+72839049=165210549,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
365,5,False,False,10841276,608537036,"10,841,276+608,537,036=",12,0,"10,841,276 + 608,537,036 = 619,378,312",66,19,67428907+164641795=232070702,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
366,6,False,False,201260781,7489051,"201,260,781+7,489,051=",12,0,"201260781+7489051=208,750,832",66,13,170208648+1856445=172065093,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
367,7,False,False,580528087,15255626,"580,528,087+15,255,626=",12,0,"580528087+15255626=595,783,713",66,13,412503372+78551156=491054528,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
368,8,False,False,391577960,272373856,"391,577,960+272,373,856=",12,0,"391577960+272373856=663,951,816",68,13,329309516+949576714=1278886230,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
369,9,False,False,5807401,2374360,"5,807,401+2,374,360=",12,0,"5,807,401+2,374,360 = 8,181,761",66,18,3459116+9779543=13238659,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
370,10,False,False,3735601,78222315,"3,735,601+78,222,315=",12,0,"3735601+78222315=81,579,916",66,13,8625231+47615144=56240375,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
371,11,False,False,6612747,566641845,"6,612,747+566,641,845=",12,0,"6612747+566641845=573,764,592",66,13,6355373+715618011=721973384,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
372,12,False,False,42267863,8567869,"42,267,863+8,567,869=",12,0,"42,267,863+8,567,869=50,835,732",66,17,81825437+2779456=84604893,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
373,13,False,False,47695019,29774166,"47,695,019+29,774,166=",12,0,"47,695,019+29,774,166 = 77,469,185",66,18,55309205+97600455=152909660,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
374,14,False,False,18614706,518722247,"18,614,706+518,722,247=",12,0,"18,614,706 + 518,722,247 = 537,336,953",66,19,61417760+339607145=401024905,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
375,15,False,False,306492243,5719768,"306,492,243+5,719,768=",12,0,"306492243+5719768=312,212,011",66,13,624426857+5126563=629553420,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
376,16,False,False,808630085,27532599,"808,630,085+27,532,599=",12,0,"808630085+27532599=836,162,684",66,13,217757908+27742716=245500624,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
377,17,False,False,430298470,694067915,"430,298,470+694,067,915=",12,0,"430298470+694067915=1,124,366,385",68,15,504512742+780846284=1285359026,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,comma_r2l,0,0,1,0,1
