,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
345,75,False,False,28505409,2617207,28505409+2617207=,8,0,"31,727,616",211,5,"81965287+2067802=84033089,26886243+1778840=28665083,52132058+2662466=54794524,60304691+5769774=66074465,40350155+1888379=42238534,67616040+4775745=72391785,81852198+6162128=88014326,27819177+8301391=36120568",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
346,76,False,False,21598838,85133526,21598838+85133526=,8,0,"106,732,364",211,5,"53155241+86572630=139727871,49832185+81726918=131559103,25925017+70668553=96593570,24647502+32667157=57314659,81413345+10816633=92229978,95584048+84428973=180013021,88094799+87999033=176093832,71425609+68002799=139428408",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
347,77,False,False,83901777,962169873,83901777+962169873=,8,0,"1,046,071,650",211,7,"62786868+187496659=250283527,53619132+395804401=449423533,20032639+277896860=297929499,18414889+258284564=276699453,91442793+534586689=626029482,37182405+174747575=211929980,31224596+656231308=687455904,64978718+591892234=656870952",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
348,78,False,False,311491260,3425934,311491260+3425934=,8,0,"314,917,194",213,5,"935148312+6219404=941367716,570167872+7040923=577208795,642767082+5691577=648458659,230145945+7589119=237735064,257423751+2208916=259632667,826306863+5303914=831610777,994013364+6699303=1000712667,686484863+3012688=689497551",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
349,79,False,False,986793495,54021090,986793495+54021090=,8,0,"1,040,814,585",211,7,"512662343+45160863=557823206,387139862+57375840=444515702,698522957+74089992=772612949,199832324+35161428=234993752,467697922+57308469=525006391,593470568+10017583=603488151,323788628+64878980=388667608,554489514+36601219=591090733",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
350,80,False,False,494414977,632215798,494414977+632215798=,8,0,"1,126,630,775",219,7,"804285207+711775939=1516061146,675888942+453072235=1128961177,264579743+676209256=940788999,118174280+550446414=668620694,828128673+252742113=1080870786,501795259+282415327=784210586,186268993+105908054=292177047,460730057+876116125=1336846182",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
351,81,False,False,1677324,7514842,1677324+7514842=,8,0,"9,192,166",211,5,"9170552+5847975=15018527,7380855+5717571=13098426,5593505+7572663=13166168,7475272+8730913=16206185,4743201+5450288=10193489,2735912+1459729=4195641,3515225+1269769=4784994,3365346+7490606=10855952",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
352,82,False,False,8842593,12036159,8842593+12036159=,8,0,"20,247,752",211,5,"8882383+33580510=42462893,1240203+81880230=83120433,7919477+27552534=35472011,6637809+50912839=57550648,7510300+14915065=22425365,5020224+40715670=45735894,2482537+38944057=41426594,5358994+28687651=34046645",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
353,83,False,False,8202333,472019863,8202333+472019863=,8,0,"480,222,196",211,5,"7641455+319064823=326706278,6503488+588839652=595343140,4691341+196652329=201343670,7527365+486421141=493948506,5747015+428145012=433892027,5210453+943067255=948277708,4046360+623249448=627295808,9551199+952860030=962411229",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
354,84,False,False,45909767,8780671,45909767+8780671=,8,0,"54,666,438",211,5,"68252673+4653217=72905890,39846021+6475304=46321325,56826450+1726740=58553190,30016410+5183658=35200068,19025966+8104169=27130135,24482765+2186233=26668998,86204256+8548245=94752501,94828821+7208829=102037650",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
355,85,False,False,40185932,43182335,40185932+43182335=,8,0,"83,368,267",211,5,"35939482+92138969=128078451,13169018+54222511=67391529,47719387+20449208=68168595,19229334+57721338=76950672,85808755+77557454=163366209,68211465+96430746=164642211,25849192+28143246=53992438,40161733+75426091=115587824",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
356,86,False,False,96811155,407867638,96811155+407867638=,8,0,"504,678,793",211,5,"23868770+357531309=381400079,24785425+326748798=351534223,47704409+185482751=233187160,40422673+371534377=411957050,18030370+642909390=660939760,47853038+521006624=568859662,31874950+263525377=295400327,14701796+860206732=874908528",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
357,87,False,False,592955730,7719228,592955730+7719228=,8,0,"600,674,958",211,5,"378338114+8429893=386768007,308453952+7078476=315532428,368026821+1997435=370024256,585694952+5808067=591503019,492001559+6644008=498645567,347112034+7096129=354208163,117534441+8363760=125898201,708793364+4786498=713579862",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
358,88,False,False,596780670,95328802,596780670+95328802=,8,0,"692,109,472",211,5,"828647029+92355008=921002037,486790710+12412170=499202880,332134013+57338390=389472403,641382327+92789912=734172239,284836072+41326047=326162119,777935941+23420091=801356032,705783674+91395906=797179580,256210808+87242121=343452929",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
359,89,False,False,752752744,328244045,752752744+328244045=,8,0,"1,080,996,789",219,7,"139444578+603429774=742874352,548023229+864992027=1413015256,560260035+355114613=915374648,571593616+185862786=757456402,886141671+256013084=1142154755,957932887+202581471=1160514358,950605294+923999141=1874604435,724662583+193553360=918215943",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,8,0,1
360,0,False,False,2307350,6058422,"2,307,350+6,058,422=",12,0,"The sum of 2,307,350 and 6,058,422 is 8,",56,20,1883859+3177908=5061767,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
361,1,False,False,7778640,14016227,"7,778,640+14,016,227=",12,0,"21,794,867",56,5,6157348+19398045=25555393,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
362,2,False,False,9482500,964332763,"9,482,500+964,332,763=",12,0,973815263,56,3,3081494+308527232=311608726,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
363,3,False,False,51629751,1711633,"51,629,751+1,711,633=",12,0,"53,341,384",56,5,97426154+1969350=99395504,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
364,4,False,False,57713793,81530413,"57,713,793+81,530,413=",12,0,139244206,56,3,92371500+72839049=165210549,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
365,5,False,False,10841276,608537036,"10,841,276+608,537,036=",12,0,"619,378,312",56,5,67428907+164641795=232070702,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
366,6,False,False,201260781,7489051,"201,260,781+7,489,051=",12,0,"208,749,832",56,5,170208648+1856445=172065093,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
367,7,False,False,580528087,15255626,"580,528,087+15,255,626=",12,0,"595,783,713",56,5,412503372+78551156=491054528,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
368,8,False,False,391577960,272373856,"391,577,960+272,373,856=",12,0,"663,951,816",57,5,329309516+949576714=1278886230,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
369,9,False,False,5807401,2374360,"5,807,401+2,374,360=",12,0,"8,181,761",56,5,3459116+9779543=13238659,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
370,10,False,False,3735601,78222315,"3,735,601+78,222,315=",12,0,"81,957,916",56,5,8625231+47615144=56240375,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
371,11,False,False,6612747,566641845,"6,612,747+566,641,845=",12,0,573254592,56,3,6355373+715618011=721973384,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
372,12,False,False,42267863,8567869,"42,267,863+8,567,869=",12,0,"50,835,732",56,5,81825437+2779456=84604893,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
373,13,False,False,47695019,29774166,"47,695,019+29,774,166=",12,0,"77,469,185",56,5,55309205+97600455=152909660,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
374,14,False,False,18614706,518722247,"18,614,706+518,722,247=",12,0,"537,336,953",56,5,61417760+339607145=401024905,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
375,15,False,False,306492243,5719768,"306,492,243+5,719,768=",12,0,"312,211,011",56,5,624426857+5126563=629553420,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
376,16,False,False,808630085,27532599,"808,630,085+27,532,599=",12,0,"836,162,684",56,5,217757908+27742716=245500624,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
377,17,False,False,430298470,694067915,"430,298,470+694,067,915=",12,0,"1,124,366,385",57,7,504512742+780846284=1285359026,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
378,18,False,False,7169254,6322530,"7,169,254+6,322,530=",12,0,"13,491,784",56,5,3379874+5752675=9132549,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
379,19,False,False,8572387,76470457,"8,572,387+76,470,457=",12,0,"85,042,844",56,5,5819391+30296338=36115729,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
380,20,False,False,4304231,377004109,"4,304,231+377,004,109=",12,0,"381,308,340",56,5,9410680+298513967=307924647,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
381,21,False,False,92387097,3019679,"92,387,097+3,019,679=",12,0,"95,406,776",56,5,53306770+7984063=61290833,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
382,22,False,False,35295736,81720003,"35,295,736+81,720,003=",12,0,117015739,56,3,75569500+39787328=115356828,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
383,23,False,False,31569348,923325852,"31,569,348+923,325,852=",12,0,954895200,56,3,58849299+596122429=654971728,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
384,24,False,False,851153427,4266518,"851,153,427+4,266,518=",12,0,"855,419,945",56,5,835354186+7165905=842520091,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
385,25,False,False,910436316,79313778,"910,436,316+79,313,778=",12,0,"989,750,094",57,5,978139144+82311916=1060451060,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
386,26,False,False,439288219,390148286,"439,288,219+390,148,286=",12,0,"829,436,505",56,5,319644065+185033292=504677357,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
387,27,False,False,7859788,7979386,"7,859,788+7,979,386=",12,0,"15,839,174",56,5,9269314+6827815=16097129,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
388,28,False,False,5746685,74617405,"5,746,685+74,617,405=",12,0,"80,364,090",56,5,9501390+25084631=34586021,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
389,29,False,False,1227763,881768096,"1,227,763+881,768,096=",12,0,"882,995,859",56,5,1581250+123021143=124602393,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
390,30,False,False,28696832,1516385,"28,696,832+1,516,385=",12,0,"30,213,217",56,5,92534194+1845784=94379978,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
391,31,False,False,86669258,60294542,"86,669,258+60,294,542=",12,0,"146,963,800",56,5,40040952+42571261=82612213,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
392,32,False,False,26269523,860417848,"26,269,523+860,417,848=",12,0,"886,687,371",56,5,12074787+883366766=895441553,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
393,33,False,False,288317111,6719702,"288,317,111+6,719,702=",12,0,"295,036,813",56,5,808308620+9967409=818276029,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
394,34,False,False,375974393,17570295,"375,974,393+17,570,295=",12,0,"393,544,688",56,5,924124509+20542733=944667242,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
395,35,False,False,702855193,392159457,"702,855,193+392,159,457=",12,0,"1,095,014,650",56,7,134297937+860428010=994725947,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
396,36,False,False,8293063,5579292,"8,293,063+5,579,292=",12,0,"13,872,355",56,5,8623978+1625831=10249809,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
397,37,False,False,8677809,26959317,"8,677,809+26,959,317=",12,0,"35,637,126",56,5,3580977+29080944=32661921,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
398,38,False,False,9709796,498497748,"9,709,796+498,497,748=",12,0,"508,207,544",56,5,2541996+899857020=902399016,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
399,39,False,False,83954275,8324636,"83,954,275+8,324,636=",12,0,"92,278,911",56,5,81617082+9795774=91412856,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
400,40,False,False,84038950,59508035,"84,038,950+59,508,035=",12,0,"143,546,985",56,5,60628190+20848187=81476377,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
401,41,False,False,47706879,737397363,"47,706,879+737,397,363=",12,0,785104242,56,3,51069441+398753215=449822656,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
402,42,False,False,975019769,8584821,"975,019,769+8,584,821=",12,0,"983,604,590",56,5,514657562+4766766=519424328,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
403,43,False,False,764100366,12205532,"764,100,366+12,205,532=",12,0,"776,305,898",56,5,530382187+95795864=626178051,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
404,44,False,False,325038684,314311216,"325,038,684+314,311,216=",12,0,"639,349,900",56,5,744257064+123944720=868201784,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
405,45,False,False,3626898,8897740,"3,626,898+8,897,740=",12,0,"12,524,638",56,5,3205993+6157344=9363337,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
406,46,False,False,3654384,90928948,"3,654,384+90,928,948=",12,0,"94,583,332",56,5,9067851+65451976=74519827,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
407,47,False,False,5215841,248222037,"5,215,841+248,222,037=",12,0,"253,437,878",56,5,8831777+512842903=521674680,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
408,48,False,False,83213051,3277055,"83,213,051+3,277,055=",12,0,"86,490,106",56,5,40623508+8028352=48651860,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
409,49,False,False,97302597,72197177,"97,302,597+72,197,177=",12,0,169499774,56,3,89641725+86269382=175911107,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
410,50,False,False,43522959,626053173,"43,522,959+626,053,173=",12,0,669576132,56,3,52685574+284134403=336819977,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
411,51,False,False,810599385,6461223,"810,599,385+6,461,223=",12,0,817060608,56,3,229676728+1830269=231506997,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
412,52,False,False,368321110,61308300,"368,321,110+61,308,300=",12,0,"429,629,410",56,5,521099284+74590483=595689767,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
413,53,False,False,347634465,156805150,"347,634,465+156,805,150=",12,0,"504,439,615",57,5,371661015+705203881=1076864896,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
414,54,False,False,8980889,7917286,"8,980,889+7,917,286=",12,0,"16,898,175",56,5,3592087+6208483=9800570,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
415,55,False,False,3149015,51428634,"3,149,015+51,428,634=",12,0,"54,577,649",56,5,8469850+35878403=44348253,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
416,56,False,False,3132772,920969091,"3,132,772+920,969,091=",12,0,"923,101,863",56,5,7013354+110527021=117540375,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
417,57,False,False,15986434,1392246,"15,986,434+1,392,246=",12,0,"17,378,680",56,5,75938091+5185820=81123911,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
418,58,False,False,48951570,94029536,"48,951,570+94,029,536=",12,0,"The sum of 48,951,570 and 94,029,536 is 142,",56,20,35531306+23257002=58788308,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
419,59,False,False,22063662,572653085,"22,063,662+572,653,085=",12,0,"594,716,747",57,5,83713578+960135210=1043848788,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
420,60,False,False,291062901,3723758,"291,062,901+3,723,758=",12,0,294786659,56,3,484411474+3630445=488041919,gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,nosep,,0,0,1,0,1
